outcome,recency<0.33q,recency>0.66q,0.33q<=recency<=0.66q,lifetime<0.33q,lifetime>0.66q,0.33q<=lifetime<=0.66q,bigstoreshare<0.33q,bigstoreshare>0.66q,0.33q<=bigstoreshare<=0.66q,sum0<0.33q,sum0>0.66q,0.33q<=sum0<=0.66q,treatment,treat1,treat2,numbasket0,sum0,avgcart<0.33q,avgcart>0.66q,0.33q<=avgcart<=0.66q
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,6,2062.15,0,0,1
True,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,249,304258.9,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,74,36603.82,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,95,39773.95,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,11,3473.26,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,81.799999,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,94,80008.11,0,1,0
False,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,39,48363.42,0,1,0
True,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,115,16928.81,1,0,0
False,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,16,11033.19,0,1,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,54,43185.42,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3,905.0,1,0,0
True,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,245,60202.67,1,0,0
False,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,136,74239.42,0,0,1
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,5,513.99999,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,71,25184.29,0,0,1
True,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,229,38273.87,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,105,52730.15,0,0,1
True,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,26,6992.0599,1,0,0
True,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,49,16713.78,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,165,178515.69,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,229,102257.65,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,154,161471.85,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,3,1863.5,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,182,125581.68,0,1,0
True,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,40,28258.49,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,123,60823.04,0,0,1
False,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,58,34898.38,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1278.71,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,52,24131.81,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,156,105026.95,0,1,0
True,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,67,21544.73,1,0,0
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,3,665.13,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,195,120697.58,0,1,0
True,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,11,2175.99,1,0,0
True,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,35,28942.18,0,1,0
True,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,170,94282.41,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,5,1774.5,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,80,17095.28,1,0,0
False,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,43,28588.2,0,1,0
False,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,19,18497.95,0,1,0
False,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,10,10068.12,0,1,0
True,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,27,19218.36,0,1,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,71,80944.21,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,89,54298.45,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,282,136037.73,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,5,408.6,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,375.43,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,88,124058.21,0,1,0
True,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,92,24902.75,1,0,0
True,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,192,173516.42,0,1,0
True,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,152,80182.96,0,0,1
True,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,116,43367.75,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,87,80969.16,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,206,150271.82,0,1,0
True,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,51,16744.29,1,0,0
True,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,19,7181.81,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,33,28611.62,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,164,64345.42,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,83,51883.52,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,135,74307.28,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,49,11873.98,1,0,0
False,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,67,15043.67,1,0,0
True,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,39,13285.44,0,0,1
False,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,26,14531.88,0,0,1
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,21,5959.6,1,0,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,10,3713.68,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,68,81720.02,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,125,76642.58,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,4,3368.23,0,1,0
False,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,49,35029.8,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,196,122793.98,0,1,0
True,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,136,162014.33,0,1,0
True,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,44,23823.05,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,204,77829.89,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,40,11201.83,1,0,0
True,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,42,36797.71,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,8,3496.56,0,0,1
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,12,2965.13,1,0,0
True,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,53,32259.63,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,50,45752.0,0,1,0
True,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,21,7079.59,1,0,0
True,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,20,21965.96,0,1,0
True,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,101,24828.06,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,2,374.9,1,0,0
True,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,228,123332.05,0,0,1
True,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,45,18468.55,0,0,1
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,112,41742.74,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,107,27933.74,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,27,14650.02,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,227.1,1,0,0
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,20,3081.89,1,0,0
True,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,19,16196.35,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,85,133121.75,0,1,0
True,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,213,157896.81,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,101,22371.53,1,0,0
True,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,36,26607.97,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,5,1119.5,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,80,140316.51,0,1,0
True,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,41,12772.72,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,178,131793.92,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,41,12769.85,1,0,0
True,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,22,11420.42,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,9,3383.04,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,110,27297.19,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,358,101885.85,1,0,0
False,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,12,7696.54,0,1,0
True,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,74,19239.4,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,46,15093.62,1,0,0
True,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,88,19331.91,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,349,90782.28,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,138,96442.35,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,192,128538.29,0,1,0
True,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,76,25813.28,0,0,1
True,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,8,11205.83,0,1,0
False,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,27,10302.92,0,0,1
True,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,44,8651.91,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,75,74894.68,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,169,70519.27,0,0,1
False,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,68,22810.26,1,0,0
True,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,34,35304.14,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,59,122282.35,0,1,0
False,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,21,11836.61,0,0,1
True,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,50,16984.29,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,110,164909.9,0,1,0
True,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,69,81730.95,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,5,398.2,1,0,0
True,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,82,76657.96,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,115,176741.32,0,1,0
True,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,98,173166.44,0,1,0
True,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,22,17011.75,0,1,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,95,47182.94,0,0,1
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,5,628.24001,1,0,0
True,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,282,157831.56,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,154,57049.78,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,246,272136.53,0,1,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,3,2630.1,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,661.5600099999999,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,166,80985.94,0,0,1
True,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,25,41061.2,0,1,0
True,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,23,5992.23,1,0,0
False,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,204,122189.83,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,108,51751.32,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,82,134584.59,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,128,111701.26,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,23,75307.61,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,71,72963.22,0,1,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,6,1366.7,1,0,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,87,43187.43,0,0,1
False,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,51,44945.45,0,1,0
True,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,69,24397.75,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,48,20256.72,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,55,147655.2,0,1,0
True,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,156,217392.77,0,1,0
True,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,90,61563.59,0,1,0
True,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,28,20320.63,0,1,0
True,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,50,5211.52,1,0,0
True,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,97,10407.59,1,0,0
True,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,156,141838.54,0,1,0
False,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,10,2526.91,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,11,4511.65,0,0,1
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,50,16573.64,1,0,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,52,27874.88,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,135,224798.59,0,1,0
True,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,14,3989.21,1,0,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,332,233384.04,0,1,0
True,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,58,11632.32,1,0,0
True,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,10,4771.28,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1616.1701,0,1,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,4,1809.51,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,134,70358.63,0,0,1
False,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,31,17570.53,0,0,1
False,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,17,6131.59,0,0,1
False,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,24,9746.12,0,0,1
True,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,22,6576.47,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,306.5,1,0,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,17,9357.26,0,0,1
False,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,99,71149.2,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,106.8,1,0,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,52,59545.41,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,138,52917.37,0,0,1
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,12,2258.6,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,4,5940.12,0,1,0
True,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,52,20016.56,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,160,33813.52,1,0,0
True,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,2,865.7,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,208,130629.22,0,1,0
False,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,34,16994.51,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,167,146022.68,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,145,46575.54,1,0,0
True,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,59,9690.15,1,0,0
False,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,7,1395.15,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,3,9869.6099,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,141,100085.67,0,1,0
True,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,188,89066.36,0,0,1
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,20,4526.4,1,0,0
True,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,26,7181.1201,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,49,10178.13,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,6,2196.11,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,129,137666.43,0,1,0
True,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,74,60547.12,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,194,162918.52,0,1,0
True,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,15,5459.3,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,333,131586.43,0,0,1
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,7,1847.16,1,0,0
False,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,8,3655.87,0,0,1
True,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,56,19332.74,0,0,1
True,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,58,10876.76,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,2,582.7,1,0,0
True,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,18,8278.48,0,0,1
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,19,9025.31,0,0,1
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,5,894.19,1,0,0
False,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,43,16974.29,0,0,1
True,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,8,11339.11,0,1,0
True,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,349,157040.16,0,0,1
True,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,70,13354.46,1,0,0
False,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,24,19567.91,0,1,0
True,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,43,6131.32,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,153,60401.92,0,0,1
True,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,27,13530.21,0,0,1
True,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,92,35200.04,0,0,1
True,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,149,17622.72,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,77,19577.62,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,183,236416.96,0,1,0
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,4,2000.72,0,0,1
False,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,137,76503.43,0,0,1
True,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,85,53624.79,0,1,0
True,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,36,23798.14,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,80,44714.54,0,0,1
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,99,31491.76,1,0,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,38,25108.03,0,1,0
True,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,5,1031.79,1,0,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,20,1385.64,1,0,0
True,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,5,1762.91,0,0,1
False,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,12,2176.27,1,0,0
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,3,1114.08,0,0,1
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,31,8192.21,1,0,0
True,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,7,13224.9,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,43,12488.0,1,0,0
False,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2,939.7,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,197,122892.77,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,89,92653.85,0,1,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,10,1339.1,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,178,123323.0,0,1,0
True,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,132,133783.86,0,1,0
True,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,13,8812.1999,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,155.8,1,0,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,120,78029.93,0,1,0
True,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,24,12522.13,0,0,1
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,12,9022.22,0,1,0
True,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,89,24124.98,1,0,0
True,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,69,48723.84,0,1,0
True,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,28,13278.04,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,5,1913.57,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,2,933.8099900000001,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,129,53005.0,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,42,26986.84,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,113,74314.29,0,1,0
True,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,44,12863.32,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,90,51670.35,0,0,1
True,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,39,22572.86,0,0,1
True,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,232,48421.12,1,0,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,89,24011.13,1,0,0
False,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,130,49597.62,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,307,65478.3,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,165,75085.33,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,119,51941.78,0,0,1
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,107,44706.16,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,112,28197.1,1,0,0
False,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,217,60565.58,1,0,0
True,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,27,12534.77,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,51,25254.65,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,2,1555.8,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,113,64548.48,0,0,1
True,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,14,3008.44,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,131,85159.66,0,1,0
True,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,51,6420.24,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,58,26491.58,0,0,1
False,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,103,91612.55,0,1,0
True,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,50,17660.25,0,0,1
True,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,20,8648.6301,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,149,174754.12,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,309.8,1,0,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,86,20339.72,1,0,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,249,46141.62,1,0,0
True,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,16,1531.9,1,0,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,41,6730.17,1,0,0
True,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,14,2660.93,1,0,0
True,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,35,3674.01,1,0,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,60,35596.09,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,80,30741.63,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,29,38444.31,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,201,62150.03,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,210,84145.73,0,0,1
True,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,22,8823.06,0,0,1
True,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,53,23918.3,0,0,1
True,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,14,5446.68,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,305,29355.44,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,159,50237.69,1,0,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,358,157966.62,0,0,1
False,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,44,37677.63,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,2,1827.6,0,1,0
False,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,18,22285.58,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,4,3696.5,0,1,0
False,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,26,11215.23,0,0,1
True,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,108,67661.57,0,1,0
